Time,Temperature,Humidity,Soil,CSI
2026-02-04 15:29:05.134465,31.5,58.2,0.0,0.33
2026-02-04 15:29:08.109807,31.4,58.5,0.0,0.33
2026-02-04 15:29:11.083578,31.9,66.8,0.0,0.33
2026-02-04 15:29:14.144241,36.5,86.6,0.0,0.67
2026-02-04 15:30:07.636856,45.4,38.8,0.0,1.0
2026-02-04 15:30:10.563536,44.0,40.3,0.0,0.67
2026-02-04 15:30:13.540595,43.6,40.6,0.0,0.67
2026-02-04 15:30:16.611796,43.1,40.9,0.0,0.67
2026-02-04 15:30:19.572795,42.6,41.3,0.0,0.67
2026-02-04 15:30:22.568851,42.2,41.7,0.0,0.67
2026-02-04 15:30:25.663866,41.7,42.1,0.0,0.67
2026-02-04 15:30:28.509918,41.3,42.5,0.0,0.67
